high,medium,low
0.23644686,0.38899162,0.37456152
0.17141646,0.38091332,0.44767025
0.18973622,0.43528086,0.37498295
0.08830033,0.15755832,0.75414133
0.10124707,0.23914161,0.6596113
0.14104968,0.2728651,0.58608526
0.16296297,0.38078415,0.45625284
0.16397654,0.34812966,0.48789382
0.110006385,0.23635986,0.6536337
0.07732805,0.10656721,0.81610477
0.066455424,0.07275345,0.8607912
0.07170736,0.09527202,0.8330207
0.14264078,0.313438,0.54392123
0.1898316,0.39531353,0.41485485
0.10659527,0.18291935,0.71048534
0.1364398,0.38452682,0.47903335
0.31670225,0.38183966,0.3014581
0.066773646,0.07983686,0.8533895
0.06704755,0.07943374,0.8535187
0.106046624,0.23956929,0.6543841
0.3022864,0.39467987,0.30303368
0.19430071,0.31283805,0.49286127
0.07626433,0.10707886,0.8166568
0.07456811,0.11482777,0.8106041
0.08881501,0.14262068,0.7685643
0.13662237,0.2849797,0.5783979
0.17155743,0.39813346,0.4303091
0.11803765,0.25697282,0.6249895
0.12237078,0.26342365,0.6142056
0.09301121,0.18678212,0.7202067
0.14668944,0.40069622,0.4526143
0.10415881,0.16596782,0.72987336
0.1687392,0.35461622,0.47664452
0.1290978,0.26684687,0.60405535
0.14733855,0.2896874,0.56297404
0.17421798,0.36006862,0.4657134
0.26660293,0.42195368,0.31144342
0.12768319,0.27987307,0.5924437
0.25031677,0.33567113,0.4140121
0.30464265,0.15608428,0.5392731
0.086569734,0.13587825,0.777552
0.06962531,0.083565414,0.84680927
0.099568665,0.19657095,0.7038604
0.10051655,0.20941028,0.69007313
0.522697,0.273454,0.20384906
0.0882794,0.12876594,0.7829547
0.109514765,0.22762375,0.66286147
0.09893489,0.22699031,0.6740748
0.10728335,0.17519341,0.7175232
0.09027126,0.18245459,0.7272742
0.16835015,0.35161015,0.48003975
0.14196709,0.29490656,0.5631264
0.20871753,0.31538296,0.4758995
0.07149708,0.080283836,0.8482191
0.107255876,0.22582589,0.6669182
0.11047153,0.2537351,0.6357934
0.17321819,0.2637236,0.5630582
0.10804573,0.22340105,0.66855323
0.0811036,0.17996173,0.73893464
0.17253181,0.37837738,0.44909078
0.10483901,0.22678217,0.66837883
0.21084929,0.41196865,0.377182
0.08982948,0.2220034,0.68816715
0.19165617,0.43897718,0.36936662
0.17936672,0.42543063,0.39520267
0.11958121,0.2486233,0.63179547
0.25975147,0.31331882,0.42692968
0.17568268,0.37187257,0.45244476
0.28256887,0.38895726,0.32847387
0.13282298,0.32369044,0.5434866
0.19535954,0.31416962,0.49047083
0.07044233,0.09978503,0.82977265
0.2565302,0.37903303,0.3644368
0.1724638,0.35909897,0.46843722
0.21699908,0.37493074,0.4080702
0.20187159,0.37400657,0.42412183
0.14171275,0.2741146,0.58417267
0.11683118,0.20153119,0.6816376
0.09710971,0.1896811,0.71320915
0.08146681,0.12867197,0.7898612
0.11472983,0.24746057,0.63780963
0.08548993,0.14116016,0.7733499
0.12979548,0.21814473,0.65205973
0.14228591,0.31356773,0.54414636
0.07798344,0.09968683,0.82232976
0.34324342,0.3173405,0.33941612
0.13216485,0.28597414,0.581861
0.14325267,0.32289368,0.53385365
0.17085834,0.35580784,0.4733338
0.07963212,0.16004623,0.7603216
0.0987863,0.110981144,0.7902326
0.105308264,0.24426566,0.6504261
0.11154468,0.21804439,0.67041093
0.10747437,0.14074866,0.751777
0.0976222,0.11852781,0.78384995
0.11255088,0.22601177,0.6614374
0.1611946,0.36357105,0.4752343
0.10336614,0.17587593,0.7207579
0.071372755,0.07533255,0.85329473
0.20877233,0.38137347,0.4098542
0.10371348,0.23859017,0.6576963
0.12057271,0.25752965,0.6218977
0.06736957,0.080125675,0.8525048
0.23684691,0.42801666,0.3351364
0.12246301,0.26914275,0.6083942
0.12670094,0.2697417,0.60355735
0.07904183,0.17709744,0.7438607
0.12927246,0.2772651,0.5934624
0.101459846,0.22412895,0.67441124
0.10370368,0.20809574,0.6882006
0.14200093,0.2650764,0.5929226
0.08828393,0.211139,0.700577
0.16564535,0.33564004,0.49871454
0.08475764,0.12988743,0.7853549
0.098964445,0.16605766,0.73497784
0.18489332,0.3647793,0.4503274
0.08840871,0.16128023,0.750311
0.08195701,0.10892939,0.80911356
0.07583034,0.15071143,0.77345824
0.114653945,0.2329224,0.6524237
0.13827875,0.26059327,0.60112804
0.122374326,0.30321774,0.57440794
0.13164909,0.2782376,0.5901133
0.08366266,0.08815983,0.82817745
0.09028239,0.120626345,0.7890913
0.09533255,0.23629983,0.6683676
0.06582465,0.072043434,0.8621319
0.1253131,0.28607497,0.58861196
0.06719584,0.08053567,0.8522685
0.09192413,0.085890196,0.82218564
0.11172106,0.18194601,0.7063329
0.10319543,0.24887145,0.6479331
0.19301675,0.3768127,0.4301705
0.08750624,0.1966077,0.7158861
0.09998263,0.14106978,0.75894755
0.13060412,0.34379923,0.5255967
0.08055328,0.07883279,0.8406139
0.10246782,0.24008757,0.6574446
0.15262903,0.32205993,0.52531105
0.103518136,0.1859424,0.71053946
0.20698348,0.38930014,0.40371636
0.11562212,0.2659034,0.6184745
0.083327204,0.10744375,0.809229
0.06772134,0.08149595,0.85078275
0.1254849,0.2708697,0.6036454
0.09466097,0.2379036,0.6674354
0.092622004,0.23882508,0.6685529
0.13902135,0.29374352,0.5672351
0.38773254,0.30168766,0.3105798
0.0931057,0.23984998,0.66704434
0.09540412,0.2161299,0.68846595
0.12245898,0.30011252,0.5774285
0.1270129,0.27082774,0.6021594
0.10383101,0.15324065,0.7429284
0.07326488,0.08988189,0.83685327
0.067352846,0.07855301,0.85409415
0.12131842,0.281594,0.59708756
0.085750096,0.17876473,0.7354852
0.08181793,0.104397476,0.8137846
0.13690636,0.31465772,0.5484359
0.079872444,0.11746036,0.8026672
0.1507556,0.36006263,0.48918182
0.08561294,0.18769297,0.7266941
0.11470202,0.24177526,0.6435227
0.096438825,0.110705085,0.7928561
0.09236651,0.18055476,0.7270787
0.36345586,0.34171125,0.29483283
0.23187865,0.34458026,0.42354107
0.079276234,0.09247893,0.82824486
0.11331595,0.20860508,0.678079
0.113689855,0.2178336,0.6684766
0.14783803,0.35868755,0.49347442
0.22802466,0.38764635,0.38432905
0.11569292,0.22539744,0.6589096
0.08509287,0.13200127,0.7829059
0.09735473,0.21033707,0.69230825
0.11710151,0.12214236,0.7607561
0.1814301,0.37096378,0.44760615
0.07189868,0.089429565,0.83867174
0.07120257,0.07679548,0.85200197
0.08236681,0.17445853,0.7431746
0.09014075,0.12538888,0.7844703
0.06810248,0.07698981,0.85490775
0.15839516,0.35187003,0.4897349
0.20554556,0.3085118,0.4859427
0.15079992,0.27766708,0.571533
0.06973563,0.08046679,0.8497976
0.10743068,0.22625428,0.6663151
0.08744335,0.12176406,0.7907925
0.14865077,0.33117878,0.52017045
0.1362274,0.34461617,0.51915646
0.10633479,0.22706254,0.6666027
0.07425306,0.09197268,0.83377427
0.10837614,0.25354844,0.6380754
0.10280874,0.1636718,0.7335195
0.06915334,0.08298266,0.84786403
0.19958946,0.3655154,0.4348952
0.080795944,0.12432302,0.794881
0.12901808,0.33822525,0.5327567
0.13053893,0.39719018,0.47227085
0.07736838,0.11163427,0.81099737
0.17653048,0.39240468,0.43106484
0.14378701,0.28873622,0.5674768
0.1168697,0.24149832,0.64163196
0.065399416,0.07136248,0.86323816
0.21604352,0.34726405,0.43669245
0.085944824,0.08523843,0.8288167
0.115144365,0.30024323,0.5846124
0.18375409,0.3740631,0.44218278
0.10220025,0.22964165,0.6681581
0.09753734,0.25105044,0.65141225
0.19637692,0.4225595,0.38106355
0.13480806,0.15869296,0.706499
0.17164643,0.36466867,0.46368486
0.10182023,0.22961608,0.6685637
0.06988383,0.08067359,0.84944254
0.23726486,0.32661924,0.4361159
0.20123346,0.3913935,0.407373
0.15163043,0.40150073,0.4468688
0.068885155,0.08138382,0.84973097
0.16312799,0.36495817,0.47191387
0.16100708,0.14417927,0.6948136
0.2508496,0.39743787,0.35171258
0.15059194,0.15304747,0.69636065
0.13072973,0.26719433,0.60207593
0.12792873,0.26844558,0.6036257
0.15255763,0.29862142,0.548821
0.08106662,0.140056,0.7788774
0.13960572,0.30962732,0.550767
0.19327445,0.29976445,0.5069611
0.14292571,0.32458887,0.5324854
0.18013224,0.36058393,0.45928383
0.08903061,0.17125632,0.7397131
0.19102456,0.40421352,0.4047619
0.06764492,0.08160759,0.8507475
0.10632089,0.24279062,0.6508885
0.09499657,0.20260751,0.70239586
0.08345611,0.15128362,0.7652603
0.078263246,0.07610468,0.84563214
0.09472433,0.16491431,0.74036133
0.13681749,0.29198644,0.5711961
0.1482142,0.40950918,0.4422766
0.11544391,0.24754459,0.6370115
0.18620598,0.41717875,0.39661527
0.1501588,0.31567618,0.534165
0.39358497,0.37384197,0.23257305
0.08579777,0.1089424,0.8052598
0.08960773,0.10917929,0.801213
0.4190483,0.33596945,0.2449823
0.09103045,0.08408343,0.8248861
0.119768165,0.23766984,0.64256203
0.13102956,0.28530478,0.58366567
0.15735783,0.41658804,0.42605418
0.08959864,0.22300789,0.6873934
0.12123134,0.253888,0.6248807
0.13149926,0.3586993,0.50980145
0.06664018,0.07779824,0.85556155
0.13862665,0.3574322,0.5039412
0.08151543,0.08790464,0.83057994
0.098042324,0.17283477,0.72912294
0.067638285,0.08044526,0.85191643
0.16545643,0.32906604,0.50547755
0.14923723,0.35124093,0.49952182
0.158745,0.29148334,0.54977167
0.10317169,0.17182238,0.7250059
0.08923741,0.18961924,0.72114336
0.13138263,0.331877,0.53674036
0.2248554,0.26971206,0.50543255
0.1294713,0.30949286,0.5610359
0.115045786,0.26427576,0.6206785
0.191803,0.3526134,0.45558366
0.123631656,0.151733,0.72463536
0.15349424,0.3447364,0.5017694
0.07895468,0.092052914,0.82899237
0.17713268,0.34659076,0.47627652
0.11060463,0.23379073,0.6556046
0.15833828,0.3175921,0.5240696
0.08224175,0.13488196,0.7828763
0.21181563,0.36028314,0.42790127
0.11251868,0.24274775,0.64473355
0.27305403,0.43448904,0.29245692
0.112840064,0.1939921,0.69316787
0.22648565,0.16169296,0.6118214
0.12633668,0.28142846,0.5922349
0.07064006,0.08099109,0.8483688
0.11456918,0.16484663,0.7205842
0.081219144,0.13346078,0.7853201
0.07922204,0.17348409,0.7472939
0.17116296,0.37908,0.44975707
0.22279035,0.37253463,0.404675
0.081392206,0.13452473,0.784083
0.07819856,0.0768683,0.84493315
0.13793056,0.16416691,0.6979025
0.103325084,0.27044287,0.62623197
0.09131654,0.18313384,0.72554964
0.09946399,0.2396829,0.66085315
0.14736971,0.25937122,0.59325904
0.13116054,0.13638675,0.7324527
0.14387713,0.3084178,0.54770505
0.17608243,0.41440073,0.4095168
0.19825393,0.4286413,0.3731048
0.12876514,0.23414333,0.6370916
0.17751035,0.35649827,0.46599138
0.11870965,0.30733666,0.5739537
0.124675155,0.27055416,0.6047707
0.09237381,0.20734628,0.70027995
0.11112588,0.25031167,0.63856244
0.14307496,0.35300377,0.5039213
0.14182499,0.2996757,0.55849934
0.14052416,0.19278857,0.66668725
0.07741322,0.16340914,0.7591777
0.15488155,0.3616958,0.48342264
0.09205901,0.09332189,0.8146191
0.39859197,0.2953344,0.3060736
0.08262257,0.14085253,0.7765249
0.16807312,0.39470318,0.4372237
0.17658478,0.33688352,0.48653173
0.1181517,0.2448035,0.6370448
0.18781818,0.40250403,0.40967777
0.0953655,0.18928781,0.7153467
0.07387478,0.09157932,0.83454585
0.17005153,0.3443214,0.4856271
0.13641927,0.36533847,0.49824226
0.10561755,0.20287438,0.69150805
0.123707704,0.23949856,0.63679373
0.13936259,0.2882961,0.5723413
0.13676694,0.37002122,0.4932119
0.15162292,0.16417363,0.68420345
0.20522109,0.3878611,0.40691775
0.37491098,0.36736113,0.25772792
0.066467375,0.07498428,0.85854834
0.15296681,0.3402713,0.50676185
0.3942521,0.31640384,0.28934407
0.18424292,0.2899851,0.525772
0.110197015,0.17433387,0.7154691
0.14439778,0.27867436,0.57692784
0.112292536,0.22993103,0.6577764
0.10729714,0.25027117,0.64243174
0.0709161,0.08736855,0.84171534
0.08779702,0.08383923,0.8283638
0.10792102,0.23232426,0.6597547
0.18207908,0.38275316,0.43516776
0.13890855,0.26255992,0.59853154
0.18601061,0.35992467,0.45406473
0.24532911,0.34423488,0.41043603
0.17592208,0.39641267,0.42766526
0.15302236,0.32392392,0.5230537
0.11622295,0.27832243,0.6054546
0.13523261,0.31535316,0.5494143
0.13001382,0.29422146,0.5757647
0.097933546,0.19366589,0.70840055
0.10707856,0.18530995,0.7076115
0.10384822,0.10085712,0.7952947
0.19344024,0.38443816,0.42212158
0.13693565,0.29507574,0.56798863
0.13792118,0.29854462,0.5635342
0.066739954,0.07813969,0.8551203
0.06748178,0.07901817,0.8535
0.13510741,0.26306856,0.60182405
0.12613651,0.2931031,0.5807604
0.06818316,0.08328999,0.8485269
0.10318882,0.09928125,0.79752994
0.09642363,0.21522634,0.68835
0.09758333,0.25344804,0.6489687
0.19855396,0.33463222,0.46681377
0.10747922,0.2542336,0.6382872
0.08678216,0.17884257,0.7343753
0.17206852,0.37194085,0.45599058
0.09844419,0.260053,0.64150286
0.12097981,0.1469226,0.73209757
0.066048354,0.073552735,0.8603989
0.07803562,0.09731831,0.82464606
0.08553964,0.17046215,0.7439982
0.07104927,0.08287343,0.8460773
0.09255893,0.11405401,0.79338706
0.08799147,0.17269415,0.7393143
0.105776235,0.118613616,0.77561015
0.105105385,0.19957803,0.6953166
0.11096976,0.24352825,0.645502
0.12534225,0.31318027,0.5614775
0.08704655,0.15563789,0.7573156
0.19078016,0.32390046,0.4853194
0.48526573,0.30241272,0.21232152
0.10221418,0.11123762,0.7865482
0.09272242,0.10716145,0.8001161
0.081282824,0.13459927,0.78411794
0.11021078,0.29112336,0.59866583
0.116769396,0.26798794,0.6152426
0.12798007,0.15864642,0.7133735
0.09604505,0.23927686,0.66467804
0.07976121,0.09399332,0.8262454
0.12457528,0.25557607,0.6198486
0.14051227,0.2784249,0.5810628
0.17403887,0.36961263,0.45634845
0.12507282,0.28489533,0.59003186
0.08746835,0.15521204,0.75731957
0.12905505,0.28256324,0.5883817
0.09664105,0.112024814,0.79133415
0.17974254,0.41227934,0.40797812
0.1570781,0.32521415,0.51770777
0.18861921,0.39596632,0.4154145
0.14166269,0.3036021,0.55473524
0.18399933,0.38173655,0.43426412
0.21850777,0.38798788,0.39350435
0.0747299,0.10824432,0.8170258
0.16805242,0.33122948,0.5007181
0.08608977,0.18918598,0.7247243
0.17891802,0.34871247,0.47236946
0.14397626,0.30049005,0.55553365
0.08046697,0.118752755,0.80078024
0.09146887,0.22466944,0.6838617
0.15224022,0.26263508,0.5851247
0.12118769,0.29684415,0.5819682
0.119055904,0.2609464,0.6199977
0.11786287,0.14731833,0.7348188
0.13045608,0.33743417,0.53210974
0.07530356,0.10750771,0.81718874
0.07158989,0.082805105,0.845605
0.47297516,0.30240336,0.22462146
0.07924493,0.107662655,0.8130924
0.14527963,0.3380735,0.51664686
0.110646635,0.2774162,0.6119371
0.123669446,0.23954119,0.6367893
0.08520235,0.1408958,0.7739019
0.16619723,0.3281584,0.5056444
0.07076963,0.08468821,0.84454215
0.11560271,0.23993818,0.6444591
0.09619798,0.16632645,0.73747563
0.11591629,0.21548332,0.6686004
0.09134112,0.22911671,0.6795422
0.26472014,0.39016792,0.34511197
0.09675308,0.16309965,0.7401473
0.10626456,0.112279564,0.78145593
0.12063605,0.26291844,0.6164455
0.112163894,0.13236773,0.75546837
0.25485334,0.43117258,0.3139741
0.092289425,0.11889296,0.7888176
0.10807078,0.17064685,0.7212823
0.09921961,0.2190731,0.68170726
0.07430673,0.09434773,0.8313455
0.112104505,0.24232906,0.6455664
0.13923241,0.31116155,0.549606
0.1598464,0.37397596,0.4661776
0.4084686,0.2951011,0.2964303
0.067604914,0.07636584,0.8560292
0.07773261,0.108091384,0.814176
0.08866901,0.19050069,0.7208303
0.10454817,0.18104053,0.71441126
0.10298097,0.25685677,0.6401622
0.09329125,0.17305477,0.733654
0.117130354,0.2568079,0.62606174
0.13783935,0.27028325,0.59187746
0.07481602,0.10651114,0.81867284
0.07635709,0.118537575,0.8051053
0.16307765,0.37305176,0.46387058
0.09148241,0.08698293,0.82153463
0.08651449,0.10494678,0.80853873
0.0658505,0.07175806,0.8623915
0.115229666,0.11761232,0.767158
0.11554639,0.24981225,0.63464135
0.09357538,0.12949774,0.7769268
0.16455556,0.3440489,0.49139553
0.14973657,0.1515362,0.69872725
0.13656989,0.33336088,0.5300693
0.115033165,0.23775585,0.64721096
0.15504597,0.28584012,0.559114
0.073325336,0.09945057,0.8272241
0.08644054,0.17571194,0.73784757
0.07606904,0.11048473,0.8134462
0.10806211,0.22895356,0.6629843
0.19284132,0.38915598,0.41800275
0.1058851,0.18835603,0.7057589
0.11344317,0.16599265,0.7205642
0.105950385,0.25578222,0.6382674
0.1168808,0.28542307,0.5976961
0.20516841,0.35026973,0.44456184
0.07227518,0.10458198,0.8231429
0.10555129,0.1667211,0.72772765
0.098375015,0.1495034,0.75212157
0.06636894,0.073574536,0.8600566
0.13374151,0.32016104,0.54609746
0.1210819,0.25663176,0.6222863
0.09557553,0.2095666,0.6948579
0.22540878,0.43498805,0.3396032
0.09153625,0.16738659,0.7410771
0.13187186,0.30027723,0.5678509
0.13392939,0.24815199,0.6179186
0.19276708,0.41074628,0.39648664
0.5445149,0.26098496,0.19450015
0.17269817,0.3587812,0.46852067
0.08984785,0.14165138,0.7685008
0.22088028,0.39957413,0.37954554
0.106103994,0.25836232,0.63553375
0.06644289,0.075325094,0.858232
0.13275531,0.2778324,0.5894123
0.0848203,0.17520867,0.73997104
0.07129047,0.102527894,0.82618165
0.13947886,0.14052154,0.7199996
0.09442494,0.19398937,0.71158564
0.19675842,0.37621528,0.42702627
0.12592185,0.15274881,0.72132933
0.112785645,0.28164655,0.6055678
0.10068772,0.18681957,0.71249264
0.06789371,0.08046651,0.85163975
0.16042615,0.39861736,0.44095647
0.113480486,0.27221605,0.6143035
0.29430267,0.435511,0.27018633
0.11238056,0.2290353,0.6585841
0.41088647,0.32433432,0.26477918
0.07521173,0.08959885,0.8351894
0.07633818,0.14665584,0.777006
0.12460486,0.30739692,0.5679982
0.06750251,0.07917077,0.85332674
0.109721,0.20983991,0.6804391
0.06522305,0.07107429,0.8637026
0.081949376,0.13127775,0.7867729
0.109861955,0.1607184,0.7294197
0.12719466,0.1545518,0.71825355
0.14326684,0.26604798,0.5906852
0.111603096,0.24173409,0.64666283
0.12979482,0.30561092,0.56459427
0.28088915,0.42351273,0.29559812
0.08772838,0.20422783,0.70804375
0.07980089,0.10325546,0.81694365
0.13639894,0.27173504,0.591866
0.17662361,0.34191072,0.48146573
0.0744058,0.10660019,0.818994
0.098390274,0.111244254,0.79036546
0.084590144,0.1694179,0.74599195
0.06629342,0.07495502,0.85875154
0.11252535,0.13776824,0.7497064
0.1395969,0.36590812,0.49449497
0.10897371,0.1333363,0.75769
0.22644143,0.42998013,0.3435784
0.1064804,0.2549509,0.63856876
0.08698666,0.15621881,0.7567945
0.21635227,0.29375038,0.48989734
0.10054085,0.21741955,0.68203956
0.13832463,0.2896203,0.5720551
0.10113229,0.17198233,0.7268853
0.19818038,0.38214326,0.41967633
0.08467655,0.1134148,0.8019087
0.084418856,0.1566283,0.75895286
0.14741173,0.30169263,0.55089563
0.07418947,0.087181255,0.83862925
0.0708102,0.102545485,0.8266443
0.12672459,0.27743533,0.5958401
0.06768421,0.07866477,0.853651
0.10110437,0.15084454,0.7480511
0.076976806,0.096904516,0.82611865
0.10029167,0.18559724,0.7141111
0.11622062,0.27245066,0.6113288
0.120398566,0.24943544,0.630166
0.095604144,0.13584723,0.7685486
0.25112334,0.35860923,0.39026746
0.29693493,0.41066965,0.29239538
0.14266217,0.36278972,0.4945481
0.19982392,0.41701853,0.38315758
0.07648187,0.116154864,0.8073633
0.07480992,0.11041891,0.8147712
0.15871517,0.34880272,0.49248216
0.108796515,0.19201905,0.6991844
0.1269137,0.23159592,0.6414904
0.09379104,0.1564211,0.74978787
0.19479042,0.3617957,0.44341385
0.17521535,0.4088393,0.41594535
0.06852346,0.07746057,0.854016
0.106891245,0.20238696,0.6907218
0.107764095,0.26434478,0.6278911
0.08214771,0.08544344,0.8324088
0.06821269,0.08323208,0.8485552
0.12460855,0.296265,0.5791264
0.22101472,0.41102532,0.36796
0.115075186,0.25990102,0.6250238
0.06911132,0.090657026,0.84023166
0.0990523,0.21125251,0.6896952
0.12159921,0.27733582,0.601065
0.1305051,0.30115864,0.56833625
0.07534816,0.11464957,0.81000227
0.12874453,0.28171602,0.58953947
0.16684617,0.34414,0.48901385
0.11654617,0.2523802,0.63107365
0.1617223,0.34996974,0.48830795
0.13452952,0.3080261,0.5574444
0.12270906,0.22657038,0.65072054
0.09997139,0.21322532,0.6868033
0.117415145,0.22318529,0.65939957
0.10829305,0.1698984,0.7218085
0.16076654,0.32503736,0.51419604
0.21331117,0.3861176,0.40057123
0.14286046,0.3573254,0.4998141
0.09083538,0.08577005,0.8233946
0.13338332,0.16135012,0.70526654
0.2860872,0.4061336,0.3077792
0.10764212,0.26578987,0.62656796
0.11216999,0.23894274,0.6488873
0.12716705,0.27096504,0.601868
0.18034813,0.36312366,0.4565282
0.09425586,0.21655694,0.6891872
0.15568201,0.35701448,0.48730356
0.14842786,0.3950081,0.45656407
0.38215736,0.32162175,0.29622093
0.087131776,0.10254127,0.810327
0.12939227,0.23545733,0.63515043
0.09753145,0.18978618,0.71268237
0.13984196,0.3486884,0.51146966
0.13000776,0.25799543,0.6119969
0.13919559,0.34289798,0.5179064
0.08135569,0.08451829,0.83412606
0.15953387,0.4005804,0.43988574
0.13320167,0.29374766,0.5730506
0.1576118,0.35283193,0.4895563
0.11186218,0.13460907,0.7535287
0.12625296,0.25093102,0.622816
0.06882542,0.078958794,0.85221577
0.1540395,0.27015668,0.5758038
0.07167972,0.08281121,0.84550905
0.1532355,0.2658023,0.5809622
0.24472234,0.43741506,0.31786257
0.106739625,0.14533544,0.7479249
0.07152713,0.08403641,0.84443647
0.06976977,0.09828501,0.8319452
0.07114475,0.101880565,0.8269747
0.1114369,0.23902993,0.64953315
0.07777947,0.075797126,0.84642345
0.21366602,0.39878908,0.3875449
0.13372183,0.29867345,0.5676047
0.08212925,0.10874162,0.8091292
0.11112464,0.27977473,0.60910064
0.114734896,0.2489056,0.6363595
0.0706889,0.091136225,0.8381748
0.072262816,0.08864919,0.839088
0.16209288,0.4174248,0.4204823
0.16150106,0.32377994,0.514719
0.29804856,0.41879135,0.28316006
0.13992766,0.2796956,0.58037674
0.5454214,0.2665114,0.18806718
0.08768749,0.110666126,0.80164635
0.1820311,0.3827005,0.43526843
0.12002378,0.26872545,0.61125076
0.18480359,0.39281029,0.42238614
0.44268253,0.30759254,0.24972498
0.08064943,0.0952304,0.82412016
0.12917854,0.34464717,0.5261743
0.15962826,0.32629904,0.5140727
0.08307358,0.14131545,0.775611
0.17051694,0.37912178,0.4503613
0.15161693,0.27751568,0.5708674
0.15938915,0.21346931,0.62714154
0.06709214,0.08099996,0.85190785
0.088655844,0.11365839,0.7976858
0.20114775,0.41083986,0.38801238
0.12818539,0.2680786,0.60373604
0.08968771,0.10608709,0.8042252
0.077943146,0.11730546,0.8047514
0.30152738,0.43039736,0.2680753
0.10757313,0.25351924,0.6389076
0.20720188,0.40624037,0.38655776
0.11079476,0.14639366,0.74281156
0.12923492,0.30321735,0.56754774
0.105572,0.22448756,0.6699405
0.13627045,0.30907676,0.5546528
0.06852346,0.07746057,0.854016
0.111664064,0.22211641,0.6662195
0.072415166,0.09140032,0.8361845
0.10397838,0.18984956,0.70617205
0.087372094,0.17562188,0.737006
0.092266925,0.15969443,0.74803865
0.093839645,0.08850571,0.8176546
0.0713412,0.09087307,0.8377858
0.16499963,0.35959676,0.4754036
0.12720397,0.3370285,0.5357675
0.18658546,0.3930036,0.42041093
0.06808682,0.07720201,0.8547112
0.15317506,0.36606246,0.4807625
0.11144113,0.23383054,0.65472835
0.07355374,0.10797774,0.8184685
0.13363236,0.37771893,0.4886487
0.16919291,0.3989929,0.43181413
0.06681857,0.074073,0.85910845
0.06948952,0.081824675,0.8486858
0.12063681,0.28583312,0.5935301
0.093364716,0.18388264,0.7227527
0.14093608,0.26326743,0.59579647
0.14713974,0.33171847,0.5211417
0.086512595,0.13356754,0.77991986
0.1002832,0.12999937,0.76971745
0.14482334,0.356827,0.4983497
0.11860965,0.26276982,0.6186206
0.06837197,0.08028116,0.8513469
0.12255919,0.17450853,0.70293224
0.07886568,0.10391416,0.81722015
0.11472239,0.246376,0.63890165
0.16857035,0.28530297,0.54612666
0.08626617,0.10185105,0.81188285
0.110439405,0.25548938,0.63407123
0.07084068,0.08561131,0.843548
0.41401577,0.29130203,0.29468217
0.13450663,0.30691,0.5585834
0.15424757,0.31583333,0.5299191
0.100874595,0.15586174,0.7432637
0.10966832,0.16322714,0.72710454
0.086190164,0.15374085,0.760069
0.08610645,0.10912873,0.80476487
0.08482432,0.13005356,0.7851221
0.247057,0.31289876,0.4400442
0.08284746,0.08589619,0.83125633
0.16996345,0.36622083,0.46381575
0.1976064,0.39420483,0.40818876
0.28874165,0.34511286,0.3661455
0.07901526,0.104594596,0.81639016
0.18895613,0.34104,0.47000384
0.128725,0.33512568,0.5361493
0.06792322,0.07692894,0.85514784
0.07584548,0.09506384,0.82909065
0.066746384,0.078050844,0.8552028
0.21747476,0.3776607,0.40486458
0.08624491,0.10969221,0.8040629
0.096750125,0.18994334,0.7133065
0.19235358,0.3421349,0.4655116
0.075582094,0.10433493,0.82008296
0.07692025,0.08871463,0.83436507
0.1312377,0.36587062,0.5028917
0.20613189,0.40555373,0.38831443
0.11223122,0.15218832,0.73558044
0.08264812,0.13517445,0.78217745
0.1707093,0.39954156,0.4297492
0.07029971,0.08653774,0.84316254
0.110383034,0.2429483,0.6466687
0.19596653,0.39447615,0.40955728
0.11944436,0.25200722,0.62854844
0.15481453,0.33274305,0.5124424
0.06523064,0.070966356,0.863803
0.14980868,0.26847515,0.5817162
0.17237139,0.36272016,0.46490848
0.15417679,0.39073136,0.45509186
0.13858396,0.3582688,0.50314724
0.2243257,0.42393997,0.35173434
0.10360473,0.16575469,0.7306406
0.14739011,0.3231091,0.5295008
0.11786984,0.31832957,0.56380063
0.13893877,0.36958426,0.49147698
0.08519018,0.16418824,0.7506216
0.1093255,0.2589586,0.6317159
0.16162662,0.4048007,0.43357268
0.106758915,0.24603544,0.6472056
0.16300495,0.3303555,0.50663954
0.11577315,0.27133045,0.6128964
0.10360454,0.25023434,0.6461611
0.12774806,0.28119108,0.5910608
0.1430512,0.33655372,0.5203951
0.11459912,0.2108014,0.67459947
0.07634751,0.11006893,0.81358355
0.130731,0.26009694,0.6091721
0.113767505,0.21619831,0.67003417
0.07381888,0.09555832,0.83062285
0.11248652,0.23998629,0.6475272
0.14456162,0.21173508,0.64370334
0.06687216,0.0782745,0.85485333
0.11863399,0.2789,0.602466
0.07562968,0.11316059,0.81120974
0.0761768,0.09994733,0.82387584
0.13933602,0.16935074,0.69131327
0.1918628,0.40872264,0.39941454
0.15567225,0.31080067,0.5335271
0.11464129,0.25023207,0.6351266
0.11474217,0.1513853,0.73387253
0.068058245,0.08258123,0.8493605
0.16068538,0.3623284,0.47698623
0.27908227,0.43383542,0.2870823
0.13423413,0.32141253,0.54435337
0.09053439,0.26066923,0.64879644
0.19167522,0.3545565,0.45376828
0.08814644,0.10474554,0.80710804
0.15883772,0.4097091,0.43145314
0.11697745,0.26921862,0.6138039
0.1760726,0.38365534,0.440272
0.21574084,0.38072705,0.4035321
0.095094234,0.12148069,0.7834251
0.09221431,0.1622845,0.7455012
0.17844628,0.3858339,0.43571982
